Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
00:15:00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,1.307559E+00,1.232006E+04,0.000000E+00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.554061E+03,0.000000E+00,8.986924E-01,2.772391E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.554061E+03,0.000000E+00
00:30:00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,1.325973E+00,1.232221E+04,0.000000E+00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.362228E+03,0.000000E+00,9.335994E-01,2.880076E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.362228E+03,0.000000E+00
00:45:00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,1.338376E+00,1.223968E+04,0.000000E+00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.170396E+03,0.000000E+00,9.603232E-01,2.962516E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.170396E+03,0.000000E+00
01:00:00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,1.347926E+00,1.211731E+04,0.000000E+00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.978563E+03,0.000000E+00,9.820991E-01,3.029693E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.978563E+03,0.000000E+00
01:15:00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,1.356370E+00,1.206475E+04,0.000000E+00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.670175E-01,6.907111E+03,0.000000E+00,1.000971E+00,3.087912E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.850674E+03,0.000000E+00
01:30:00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,1.363900E+00,1.199942E+04,0.000000E+00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.746769E-01,6.838049E+03,0.000000E+00,1.018363E+00,3.141563E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.722786E+03,0.000000E+00
01:45:00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,1.372174E+00,1.194449E+04,0.000000E+00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.828493E-01,6.770643E+03,0.000000E+00,1.034231E+00,3.190517E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.594897E+03,0.000000E+00
02:00:00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,1.379967E+00,1.188284E+04,0.000000E+00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.904114E-01,6.696216E+03,0.000000E+00,1.048832E+00,3.235559E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.467009E+03,0.000000E+00
02:15:00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,1.387393E+00,1.185869E+04,0.000000E+00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.975024E-01,6.649436E+03,0.000000E+00,1.062472E+00,3.277635E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.371093E+03,0.000000E+00
02:30:00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,1.394519E+00,1.183035E+04,0.000000E+00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,9.041825E-01,6.598076E+03,0.000000E+00,1.075400E+00,3.317518E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.275176E+03,0.000000E+00
02:45:00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,1.401408E+00,1.179869E+04,0.000000E+00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,9.105275E-01,6.542817E+03,0.000000E+00,1.087840E+00,3.355895E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.179260E+03,0.000000E+00
03:00:00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,1.408108E+00,1.176439E+04,0.000000E+00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,9.165975E-01,6.484198E+03,0.000000E+00,1.099783E+00,3.392739E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.083344E+03,0.000000E+00
03:15:00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,1.414652E+00,1.172791E+04,0.000000E+00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,9.224316E-01,6.422582E+03,0.000000E+00,1.111323E+00,3.428337E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,5.987427E+03,0.000000E+00
03:30:00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,1.421062E+00,1.168956E+04,0.000000E+00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,9.280584E-01,6.358245E+03,0.000000E+00,1.122452E+00,3.462671E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,5.891511E+03,0.000000E+00
03:45:00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,1.427355E+00,1.164959E+04,0.000000E+00,8.599332E-01,2.652822E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,9.334991E-01,6.291398E+03,0.000000E+00,1.133211E+00,3.495861E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,5.795595E+03,0.000000E+00
